id,old_name,new_name,clerk_date,created_date,modified_date,differs_creation,differs_modified
0B85__gYrQ-2URzdoeVpicW9SYlU,Test.pptm,201611 - Test.pptm,201611,2016-11-04,2016-09-23,False,True
0B85__gYrQ-2UcUtkQjlPV3RHbmM,Travel Cover AXA PPP.pdf,201611 - Travel Cover AXA PPP.pdf,201611,2016-11-04,2016-09-22,False,True
0B85__gYrQ-2UVlBZQ2xDbFpxcWM,Membership Handbook.pdf,201611 - Membership Handbook.pdf,201611,2016-11-04,2016-09-22,False,True
0B85__gYrQ-2Uam1qajdmMkJsLW8,Adersteg_Daniel contract 1606.pdf,201611 - Adersteg_Daniel contract 1606.pdf,201611,2016-11-04,2016-09-22,False,True
0B85__gYrQ-2UbHdRSE1OQWZRalE,CreateSlides.vb,201611 - CreateSlides.vb,201611,2016-11-04,2016-09-22,False,True
0B85__gYrQ-2UNzd1Umh1Y1dyN0k,Add.vb,201611 - Add.vb,201611,2016-11-04,2016-09-22,False,True
1ZQzcAGZ45JI6ZKeeR1qLhF-jMeOaIzi6MDS2GLQeI2k,E Insights ,201608 - E Insights ,201608,2016-08-09,2016-09-13,False,True
0B85__gYrQ-2Ub0d4V0pWZHp2MnM,Fullmakt - Alexander.docx,201609 - Fullmakt - Alexander.docx,201609,2016-09-09,2016-09-12,False,False
0B85__gYrQ-2Ub3kyLU5Fa3JxTjQ,Fullmakt - Mamma.docx,201609 - Fullmakt - Mamma.docx,201609,2016-09-09,2016-09-12,False,False
0B85__gYrQ-2UZmJ2bWtBclFKb0E,Rad 40 - 20160903 - Din fredagseftermiddagsresa med Uber.msg,201609 - Rad 40 - 20160903 - Din fredagseftermiddagsresa med Uber.msg,201609,2016-11-04,2016-09-09,True,False
0B85__gYrQ-2UZTIzMldEYkhJN0E,Rad 29 20160909 - Din fredagseftermiddagsresa med Uber.msg,201609 - Rad 29 20160909 - Din fredagseftermiddagsresa med Uber.msg,201609,2016-11-04,2016-09-09,True,False
0B85__gYrQ-2UREg2bHpGc1RzNTQ,Rad 20 20160823 -TAP Recite.pdf,201608 - Rad 20 20160823 -TAP Recite.pdf,201608,2016-11-04,2016-09-07,True,True
0B85__gYrQ-2UZlB5akZtdjRPNTg,Forsenad.se -Power of attorney - Daniel Adersteg.pdf,201611 - Forsenad.se -Power of attorney - Daniel Adersteg.pdf,201611,2016-11-04,2016-09-05,False,True
0B85__gYrQ-2UN3ZvamxGN0FSNlk,Forsenad.se -Power of attorney - Daniel Adersteg.docx,201611 - Forsenad.se -Power of attorney - Daniel Adersteg.docx,201611,2016-11-04,2016-09-05,False,True
0B85__gYrQ-2UTEd3LTAtUDkxRVU,Rad 25 20160902 -Din fredagseftermiddagsresa med Uber.msg,201609 - Rad 25 20160902 -Din fredagseftermiddagsresa med Uber.msg,201609,2016-11-04,2016-09-02,True,False
0B85__gYrQ-2UNzlRSDdaVlc2NDQ,Rad 24 20160831 - Din onsdagskvällsresa med Uber.msg,201608 - Rad 24 20160831 - Din onsdagskvällsresa med Uber.msg,201608,2016-11-04,2016-09-01,True,True
0B85__gYrQ-2UZHVXU0U2Z2NtOXM,Rad 23 20160828 - Arlanda Express.pdf,201608 - Rad 23 20160828 - Arlanda Express.pdf,201608,2016-11-04,2016-08-29,True,False
0B85__gYrQ-2UbU5xekdMRUpiQWc,Rad 21 20160829 - Din måndagsmorgonresa med Uber.msg,201608 - Rad 21 20160829 - Din måndagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-29,True,False
0B85__gYrQ-2UOHVPbDd0N3c3VUU,Rad 22 20160829 - Din måndagsmorgonresa med Uber.msg,201608 - Rad 22 20160829 - Din måndagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-29,True,False
0B85__gYrQ-2UdTV2d2k3eVJ2dkE,Rad 20 20160823 - Reservation  Adersteg Lisbon 23 August has been changed..msg,201608 - Rad 20 20160823 - Reservation  Adersteg Lisbon 23 August has been changed..msg,201608,2016-11-04,2016-08-29,True,False
0B85__gYrQ-2UbVFpQ3lhSG1BeGM,Rad 20 20160823 - American Express_Kort_Sammanfattning och kontoöversikt.pdf,201608 - Rad 20 20160823 - American Express_Kort_Sammanfattning och kontoöversikt.pdf,201608,2016-11-04,2016-08-29,True,False
0B85__gYrQ-2UUGNmRDJoV1ZNTjQ,Rad 17 20160823 - GBNUF.pdf,201608 - Rad 17 20160823 - GBNUF.pdf,201608,2016-11-04,2016-08-27,True,False
0B85__gYrQ-2UX3dhZVF5WkpoUG8,Rad 16 20160823 - Din tisdagsmorgonresa med Uber.msg,201608 - Rad 16 20160823 - Din tisdagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-27,True,False
0B85__gYrQ-2UTVZvRWZwT3E1a00,Rad 15 20160822 - Din måndagskvällsresa med Uber.msg,201608 - Rad 15 20160822 - Din måndagskvällsresa med Uber.msg,201608,2016-11-04,2016-08-23,True,False
0B85__gYrQ-2UNEtwS0RjZHFRNUU,Rad 14 20160822 - Din måndagsmorgonresa med Uber.msg,201608 - Rad 14 20160822 - Din måndagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-22,True,False
0B85__gYrQ-2URk5zbzhsUkgwb1k,Rad 13 20160819 - Din fredagskvällsresa med Uber.msg,201608 - Rad 13 20160819 - Din fredagskvällsresa med Uber.msg,201608,2016-11-04,2016-08-22,True,False
0B85__gYrQ-2USksxQlhuQ1plUURwVkpHU1VNYTBiZTY1Z3ZJ,Biljett.pdf,201608 - Biljett.pdf,201608,2016-08-21,2016-08-21,False,False
0B85__gYrQ-2UTW4wWHZGRlJNWVU,The Master Algorithm.pdf,201608 - The Master Algorithm.pdf,201608,2016-08-19,2016-08-19,False,False
0B85__gYrQ-2UelZySHJ0c1VtT2c,Rad 12 20160819 - Din fredagsmorgonresa med Uber.msg,201608 - Rad 12 20160819 - Din fredagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-19,True,False
0B85__gYrQ-2URmJISnhCRUc2UFE,Rad 11 20160818 - Din torsdagskvällsresa med Uber.msg,201608 - Rad 11 20160818 - Din torsdagskvällsresa med Uber.msg,201608,2016-11-04,2016-08-19,True,False
0B85__gYrQ-2UMzJuWXlNaGhReEU,Rad 10 20160818 - Din torsdagsmorgonresa med Uber.msg,201608 - Rad 10 20160818 - Din torsdagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-18,True,False
0B85__gYrQ-2UemR0elBPLXJiV2s,Rad 09 20160817 - Din onsdagskvällsresa med Uber.msg,201608 - Rad 09 20160817 - Din onsdagskvällsresa med Uber.msg,201608,2016-11-04,2016-08-18,True,False
0B85__gYrQ-2UMWJpdWpSYlRKSGc,Rad 08 20160817 - Din onsdagsmorgonresa med Uber.msg,201608 - Rad 08 20160817 - Din onsdagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-17,True,False
0B85__gYrQ-2UYXpYTnBnUDBpMTA,Rad 07 20160816 - Din tisdagskvällsresa med Uber.msg,201608 - Rad 07 20160816 - Din tisdagskvällsresa med Uber.msg,201608,2016-11-04,2016-08-17,True,False
0B85__gYrQ-2UODB1TmplRDc1ZVU,Rad 06 20160815 - Din måndagskvällsresa med Uber.msg,201608 - Rad 06 20160815 - Din måndagskvällsresa med Uber.msg,201608,2016-11-04,2016-08-16,True,False
0B85__gYrQ-2UV20zb2ZJMWhsVkk,Rad 05 20160815 - Din måndagsmorgonresa med Uber.msg,201608 - Rad 05 20160815 - Din måndagsmorgonresa med Uber.msg,201608,2016-11-04,2016-08-15,True,False
1-YMN_167r9QPV-tY3Ruchg3QLteFBpI1JemCM1RxT6A,Efficio - Information,201602 - Efficio - Information,201602,2016-02-09,2016-08-02,False,True
0B85__gYrQ-2UV243U3BVUkJMa2c,Rad 02 20160801- Din måndagskvällssresa med Uber.msg,201608 - Rad 02 20160801- Din måndagskvällssresa med Uber.msg,201608,2016-11-04,2016-08-02,True,False
0B85__gYrQ-2UYVpyMnlidHJTVDg,Rad 01 20160801- Din måndagseftermiddagsresa med Uber.msg,201608 - Rad 01 20160801- Din måndagseftermiddagsresa med Uber.msg,201608,2016-11-04,2016-08-02,True,False
0B85__gYrQ-2UeTJwZGN0TFlGUmc,VLS.docx,201607 - VLS.docx,201607,2016-07-17,2016-07-17,False,False
0B85__gYrQ-2UQnFGa3U1ZG5JMTQ,BAI.docx,201607 - BAI.docx,201607,2016-07-17,2016-07-17,False,False
0B85__gYrQ-2UTng3cmE1MWFBMGs,Bostad london.docx,201607 - Bostad london.docx,201607,2016-07-17,2016-07-17,False,False
0B85__gYrQ-2UZndKOHd1LXc1YzA,Tunnelbana London.xlsx,201607 - Tunnelbana London.xlsx,201607,2016-07-17,2016-07-17,False,False
0B85__gYrQ-2URHhXVW5YdWQ1RVU,rapport.htm,201611 - rapport.htm,201611,2016-11-04,2016-07-15,False,True
0B85__gYrQ-2UbExPck83X0lMT0E,Data-Nordea.xlsm,201607 - Data-Nordea.xlsm,201607,2016-07-15,2016-07-15,False,False
0B85__gYrQ-2USU1iYnlKQXNuUDg,Personal-BeforePW.xlsm,201607 - Personal-BeforePW.xlsm,201607,2016-07-15,2016-07-15,False,False
0B85__gYrQ-2UNXdqQnV4SFZNdUk,Data-Nordea.xlsx,201607 - Data-Nordea.xlsx,201607,2016-07-15,2016-07-15,False,False
0B85__gYrQ-2UZ212RTFTS1gxX0k,Rad 51 - 20160715 - Din torsdagskvällsresa med Uber.msg,201607 - Rad 51 - 20160715 - Din torsdagskvällsresa med Uber.msg,201607,2016-11-04,2016-07-15,True,False
0B85__gYrQ-2UbkpXdVBSbUs3VjA,Rad 50 - 20160714 - Din torsdagseftermiddagsresa med Uber.msg,201607 - Rad 50 - 20160714 - Din torsdagseftermiddagsresa med Uber.msg,201607,2016-11-04,2016-07-14,True,False
0B85__gYrQ-2Uc1RsVlQxMHgwZUU,AF101880439_en-us_draft.png,201611 - AF101880439_en-us_draft.png,201611,2016-11-04,2016-07-04,False,True
0B85__gYrQ-2Ub2s3M1hlNlV1N0E,Rad 48 - 20160703 - Din söndagskvällsresa med Uber.msg,201607 - Rad 48 - 20160703 - Din söndagskvällsresa med Uber.msg,201607,2016-11-04,2016-07-04,True,False
0B85__gYrQ-2UWDl4MVJZbE1oa2s,Rad 47 - 20160703 - Arlanda Express.pdf,201607 - Rad 47 - 20160703 - Arlanda Express.pdf,201607,2016-11-04,2016-07-04,True,False
0B85__gYrQ-2UaHBpSHBXcDA4aEE,4. Extract Of The Population Register.pdf,201607 - 4. Extract Of The Population Register.pdf,201607,2016-07-02,2016-07-02,False,False
0B85__gYrQ-2UWEpTckJUdHA3YWM,3. Passport.JPG,201607 - 3. Passport.JPG,201607,2016-07-02,2016-07-02,False,False
0B85__gYrQ-2UZU9oaVhWTVlCUjA,1. Screening Application Form.PDF,201607 - 1. Screening Application Form.PDF,201607,2016-07-02,2016-07-02,False,False
0B85__gYrQ-2UeDFkNUNUU2dGVmM,Rad 43 - 20160701 - Arlanda Express.pdf,201607 - Rad 43 - 20160701 - Arlanda Express.pdf,201607,2016-11-04,2016-07-02,True,False
0B85__gYrQ-2URlFmWnZBc2xRQU0,Rad 42 - 20160701 - Din fredagsmorgonresa med Uber.msg,201607 - Rad 42 - 20160701 - Din fredagsmorgonresa med Uber.msg,201607,2016-11-04,2016-07-02,True,False
0B85__gYrQ-2UbFNXaW9RZk9xWUU,Rad 36 - 20160606 - Din måndagskvällsresa med Uber.msg,201606 - Rad 36 - 20160606 - Din måndagskvällsresa med Uber.msg,201606,2016-11-04,2016-06-20,True,False
0B85__gYrQ-2UWW93RFRybGdPTmc,Rad 34 - 20160523 - Din måndagskvällsresa med Uber.msg,201605 - Rad 34 - 20160523 - Din måndagskvällsresa med Uber.msg,201605,2016-11-04,2016-06-20,True,True
0B85__gYrQ-2UemhfaU5mUVFabE0,Rad 33 - 20160523 -Din måndagseftermiddagsresa med Uber.msg,201605 - Rad 33 - 20160523 -Din måndagseftermiddagsresa med Uber.msg,201605,2016-11-04,2016-06-20,True,True
0B85__gYrQ-2UM2lTNTlNc09fREU,Rad 32 - 20160523 -Din måndagseftermiddagsresa med Uber.msg,201605 - Rad 32 - 20160523 -Din måndagseftermiddagsresa med Uber.msg,201605,2016-11-04,2016-06-20,True,True
0B85__gYrQ-2UNEx1YWFfSEZPekE,Rad 41 - 20160520 - Din fredagsmorgonresa med Uber.msg,201605 - Rad 41 - 20160520 - Din fredagsmorgonresa med Uber.msg,201605,2016-11-04,2016-06-20,True,True
0B85__gYrQ-2UUXNqNWo4bFg4cm8,Rad 16 - 20160516 -Din måndagskvällsresa med Uber.msg,201605 - Rad 16 - 20160516 -Din måndagskvällsresa med Uber.msg,201605,2016-11-04,2016-06-20,True,True
0B85__gYrQ-2UX0FfSXg3bE8zSGM,Rad 4 - 20160516 - Receipt A-Train ABArlanda Express.msg,201605 - Rad 4 - 20160516 - Receipt A-Train ABArlanda Express.msg,201605,2016-11-04,2016-06-20,True,True
0B85__gYrQ-2UUjl2aDlMQVZ3NkU,Rad 35 - 20160606 - Arlanda Express.pdf,201606 - Rad 35 - 20160606 - Arlanda Express.pdf,201606,2016-11-04,2016-06-19,True,False
12hMsRa-osHEqoVUVJ04ABr2q6l86S6Zwmy5Dx8b--PU,Alexandra -20160603,201606 - Alexandra -20160603,201606,2016-06-04,2016-06-19,False,False
0B85__gYrQ-2URExDcXVybXJZTDg,Contract-D.Adersteg.PDF,201606 - Contract-D.Adersteg.PDF,201606,2016-06-18,2016-06-18,False,False
0B85__gYrQ-2UVlppUlM1a0IwTVU,Em-tips - egna uträkningar.xlsx,201611 - Em-tips - egna uträkningar.xlsx,201611,2016-11-04,2016-06-08,False,True
0B85__gYrQ-2UV2JQX3NEZFVGRmc,EM tips 2016_v2 Daniel Adersteg.xlsx,201601 - EM tips 2016_v2 Daniel Adersteg.xlsx,201601,2016-11-04,2016-06-08,True,True
0B85__gYrQ-2UbHg5OXFjYlBDU0E,EM tips 2016 - Daniel Adersteg.xlsx,201601 - EM tips 2016 - Daniel Adersteg.xlsx,201601,2016-11-04,2016-06-04,True,True
0B85__gYrQ-2UODNUOXRrSmpuOEE,160527_v0.3_Capacity planner.xlsx,201611 - 160527_v0.3_Capacity planner.xlsx,201611,2016-11-04,2016-05-30,False,True
0B85__gYrQ-2UaEJwLS01MHdtVW8,Instruktion Capacity Planner.pptx,201611 - Instruktion Capacity Planner.pptx,201611,2016-11-04,2016-05-29,False,True
0B85__gYrQ-2UTG5ZaHBqbmtpTTA,Annual Review 4.0.docx,201611 - Annual Review 4.0.docx,201611,2016-11-04,2016-05-27,False,True
0B85__gYrQ-2UQmtYb2ttdzJCanc,Orders.oml,201611 - Orders.oml,201611,2016-11-04,2016-05-27,False,True
0B85__gYrQ-2UWVQwNkJrd08yWUE,TheWineClub2.oml,201611 - TheWineClub2.oml,201611,2016-11-04,2016-05-27,False,True
0B85__gYrQ-2UUGg5QWJQd0lmVDg,Annual Review 3.0.docx,201611 - Annual Review 3.0.docx,201611,2016-11-04,2016-05-27,False,True
0B85__gYrQ-2UM2VVbG0tc2xXSHM,SampleProducts.xlsx,201611 - SampleProducts.xlsx,201611,2016-11-04,2016-05-26,False,True
0B85__gYrQ-2UcFlKU0RvanQ0ZU0,TheWineClubBO.oml,201611 - TheWineClubBO.oml,201611,2016-11-04,2016-05-26,False,True
0B85__gYrQ-2UYUhzelctdVZfckU,Developer Boot Camp - Final Project - Shortcut.lnk,201611 - Developer Boot Camp - Final Project - Shortcut.lnk,201611,2016-11-04,2016-05-26,False,True
0B85__gYrQ-2UdnpLZGlPb3VtYlU,TheWineClubBO.oml,201611 - TheWineClubBO.oml,201611,2016-11-04,2016-05-26,False,True
0B85__gYrQ-2UTGROM205QXFDblk,AssetManager__DA_.oml,201611 - AssetManager__DA_.oml,201611,2016-11-04,2016-05-25,False,True
0B85__gYrQ-2UNjF2QmNMRHlzb0k,Test.xlsx,201611 - Test.xlsx,201611,2016-11-04,2016-05-25,False,True
0B85__gYrQ-2UMjRsdXB3ZnMyR0U,Orders.oml,201611 - Orders.oml,201611,2016-11-04,2016-05-25,False,True
0B85__gYrQ-2UUjR5N3pxa0VoUlU,Computers.xlsx,201611 - Computers.xlsx,201611,2016-11-04,2016-05-24,False,True
0B85__gYrQ-2UZGlzMktSVFlHNWM,Bookings_DA.oml,201611 - Bookings_DA.oml,201611,2016-11-04,2016-05-24,False,True
0B85__gYrQ-2UMnVva3hkcnZuSXM,Bookings_DA2.oml,201611 - Bookings_DA2.oml,201611,2016-11-04,2016-05-24,False,True
0B85__gYrQ-2UdUhUVXZoVDZ0YWc,Rad 31 - 20160523 - Arlanda Express.pdf,201605 - Rad 31 - 20160523 - Arlanda Express.pdf,201605,2016-11-04,2016-05-23,True,False
0B85__gYrQ-2USTNXWGhzUDJoM1U,Annual Review - Bara rubriker.docx,201611 - Annual Review - Bara rubriker.docx,201611,2016-11-04,2016-05-20,False,True
0B85__gYrQ-2UNVk4RUxjZ0pLWUk,Annual Review 2.0.docx,201611 - Annual Review 2.0.docx,201611,2016-11-04,2016-05-20,False,True
0B85__gYrQ-2UeThDX2ZqR0tzbzA,CustomerSupport.oml,201611 - CustomerSupport.oml,201611,2016-11-04,2016-05-19,False,True
0B85__gYrQ-2UU1RPNE9NTVA1Qnc,Issues.xlsx,201611 - Issues.xlsx,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UWmQtdXpsUTJqUjQ,Orders 2.3.oml,201611 - Orders 2.3.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UR2JwZXZRbFNiSUU,Orders 2.2.oml,201611 - Orders 2.2.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UQXdRd3lyWGxENDg,Orders 2.1.oml,201611 - Orders 2.1.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UUURNYjVzUEhzY1U,Orders 1.8.oml,201611 - Orders 1.8.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UbGtfWDhkV2JwYjQ,Orders 1.7.oml,201611 - Orders 1.7.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UNjNfTFpncXNUaTg,Orders 1.6.oml,201611 - Orders 1.6.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2URlZPQnlaeWo2Q0E,Orders 1.5.oml,201611 - Orders 1.5.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2URzlCSXRJNXVyT1U,Orders 1.4.oml,201611 - Orders 1.4.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UNTQ2RGFERmc4NHM,Orders 1.3.oml,201611 - Orders 1.3.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2UUkZDVlk0UkhEWkE,Orders 1.2.oml,201611 - Orders 1.2.oml,201611,2016-11-04,2016-05-18,False,True
0B85__gYrQ-2Ub200VVQ0V2s1ZDg,Development Environment 9.1 - Shortcut.lnk,201611 - Development Environment 9.1 - Shortcut.lnk,201611,2016-11-04,2016-05-17,False,True
0B85__gYrQ-2UOC1maUdBa2w5eHc,Annual Review.docx,201611 - Annual Review.docx,201611,2016-11-04,2016-05-16,False,True
0B85__gYrQ-2UNEdHWC1aUVBBQjA,Learning - History.xlsx,201611 - Learning - History.xlsx,201611,2016-11-04,2016-05-12,False,True
0B85__gYrQ-2UaTJmUjZEdWJuUG8,Fullmakt lägenhetsbesiktning.doc,201605 - Fullmakt lägenhetsbesiktning.doc,201605,2016-05-12,2016-05-12,False,False
0B85__gYrQ-2UbVpKd0IyZjF4T2c,Extra saker utöver project.docx,201611 - Extra saker utöver project.docx,201611,2016-11-04,2016-05-12,False,True
0B85__gYrQ-2UajZVSVl4Q0loN3M,Till Gov.docx,201605 - Till Gov.docx,201605,2016-05-09,2016-05-09,False,False
0B85__gYrQ-2UaXpISTJueWZKM00,E. 3.11.docx,201605 - E. 3.11.docx,201605,2016-05-09,2016-05-09,False,False
0B85__gYrQ-2UZGVKcjg2ZGRac0k,E. 3.10.pdf,201605 - E. 3.10.pdf,201605,2016-05-04,2016-05-04,False,False
0B85__gYrQ-2UUDdXbTh0UE53dnM,E. 3.10.docx,201605 - E. 3.10.docx,201605,2016-05-04,2016-05-04,False,False
0B85__gYrQ-2UYS12Z1RkM0Nyc00,E. 3.9.docx,201605 - E. 3.9.docx,201605,2016-05-02,2016-05-04,False,False
0B85__gYrQ-2UM0FYUVpXY0liU3NWSFB3ZHd1a3FGZVl3ZWRn,selfprint_ticket24721105235902971777712167.pdf,201605 - selfprint_ticket24721105235902971777712167.pdf,201605,2016-05-04,2016-05-04,False,False
1PPnkb3Kf6u3oftFvQrIPXuTnY7AcN_028J09eBZOCPo,London 5-6 maj,201605 - London 5-6 maj,201605,2016-05-04,2016-05-04,False,False
0B85__gYrQ-2UMWs1TWwyNllmOWc,Boarding pass for ADERSTEG - DANIEL ERIK PATRIK - 5HUSX6.pdf,201605 - Boarding pass for ADERSTEG - DANIEL ERIK PATRIK - 5HUSX6.pdf,201605,2016-05-04,2016-05-04,False,False
0B85__gYrQ-2UbWhKUG56TVBCR1o2QlhWYkc0UUNGcVdjWHhZ,Itinerary20160427090506.pdf,201604 - Itinerary20160427090506.pdf,201604,2016-04-28,2016-05-04,False,True
0B85__gYrQ-2UMDN3dlJQdXUyUms,Resume Daniel Adersteg.docx,201605 - Resume Daniel Adersteg.docx,201605,2016-05-03,2016-05-03,False,False
0B85__gYrQ-2UanlVeG5qNVBLWWM,160226 CV - D.Adersteg - Eng.pptx,160226 - CV D.Adersteg - Eng.pptx,160226,2016-05-03,2016-05-03,True,True
0B85__gYrQ-2UT2JrTDl6Z0E1OE0,E. 3.9.pdf,201605 - E. 3.9.pdf,201605,2016-05-02,2016-05-02,False,False
0B85__gYrQ-2UOUV3ekRJT3djbUE,E. 3.8.docx,201604 - E. 3.8.docx,201604,2016-04-29,2016-04-30,False,False
0B85__gYrQ-2UeXVFWWREalo1b1k,E. 3.8.pdf,201604 - E. 3.8.pdf,201604,2016-04-29,2016-04-29,False,False
0B85__gYrQ-2UVlNYOEZrYlJ4V0k,E. 3.7.docx,201604 - E. 3.7.docx,201604,2016-04-29,2016-04-29,False,False
0B85__gYrQ-2UVzZKNVVSak8zQ28,E. 3.7.pdf,201604 - E. 3.7.pdf,201604,2016-04-29,2016-04-29,False,False
0B85__gYrQ-2UR1ZGdGs5SG1MdU0,E. 3.6.docx,201604 - E. 3.6.docx,201604,2016-04-29,2016-04-28,False,False
0B85__gYrQ-2URmxPRXE4Ulkxb1E,E. 3.6.docx,201604 - E. 3.6.docx,201604,2016-04-28,2016-04-28,False,False
1FXxz5AGN-CWgtavYtZqr4U5aud8AXNkwAH0GMCTy-74,14/2,201601 - 14/2,201601,2016-01-30,2016-04-27,False,True
0B85__gYrQ-2UdFR0Y3RTWmRhWGM,Proposal Trygg Hansa.docx,201611 - Proposal Trygg Hansa.docx,201611,2016-11-04,2016-04-27,False,True
0B85__gYrQ-2UMG9jWUlpSGQyMmM,Presentation1.pptx,201411 - Presentation1.pptx,201411,2014-11-25,2016-04-25,False,True
0B85__gYrQ-2UU3BKSVNHU3dHbWM,E. 3.5.docx,201604 - E. 3.5.docx,201604,2016-04-24,2016-04-25,False,False
0B85__gYrQ-2Ub0djVk5rZXZta0k,E. 3.5 2.docx,201604 - E. 3.5 2.docx,201604,2016-04-24,2016-04-24,False,False
0B85__gYrQ-2UQWFUSjZaNjVYUms,E. 3.5.pdf,201604 - E. 3.5.pdf,201604,2016-04-24,2016-04-24,False,False
0B85__gYrQ-2UajViZ1ljbTlHYVE,Talmanus IoT Telco-presentatioon (Intern) 20160402.docx,201604 - Talmanus IoT Telco-presentatioon (Intern) 20160402.docx,201604,2016-11-04,2016-04-22,True,False
0B85__gYrQ-2ULUFnWmlPcGp2R1U,E. 3.4.docx,201604 - E. 3.4.docx,201604,2016-04-17,2016-04-21,False,False
0B85__gYrQ-2URFVEZnZjNWFfQTA,Intervju-Exempel.docx,201604 - Intervju-Exempel.docx,201604,2016-04-22,2016-04-21,False,False
0B85__gYrQ-2UNTJ4bzVETXBtcWM,Orderbekräftelse .pdf,201604 - Orderbekräftelse .pdf,201604,2016-04-20,2016-04-20,False,False
0B85__gYrQ-2UeE1tS3A2UTlyVDA,Introduction to SQL.docx,201611 - Introduction to SQL.docx,201611,2016-11-04,2016-04-15,False,True
1mTmPApHwRf_OCJU4IBF2J5XWiMVtHzq4HXfaskpmqKA,23,201311 - 23,201311,2013-11-12,2016-04-14,False,True
0B85__gYrQ-2UVkhNWmloSUgzeTg,Tidrapportering_Interna koder 1 januari 2012.docx,201201 - Tidrapportering_Interna koder 1 januari 2012.docx,201201,2016-11-04,2016-04-13,True,True
0B85__gYrQ-2UQUJ2WjBaa3ZkQ3M,E. 3.3.docx,201603 - E. 3.3.docx,201603,2016-03-26,2016-04-12,False,True
0B85__gYrQ-2ULVM4NUdDLVV6ZzdxdFJWbk5xUDVWLTlaVTBj,Kvittens 199009192619 - Inkomstdeklaration 1 2016.pdf,201601 - Kvittens 199009192619 - Inkomstdeklaration 1 2016.pdf,201601,2016-04-06,2016-04-06,True,True
0B85__gYrQ-2UUlNzZUdfcE1BR2s,Financial Overview.xlsx,201611 - Financial Overview.xlsx,201611,2016-11-04,2016-04-06,False,True
0B85__gYrQ-2UNXJjV2g1UXlZWHc,Groups and timetable - 6 April 2016.pdf,201601 - Groups and timetable - 6 April 2016.pdf,201601,2016-11-04,2016-04-05,True,True
0B85__gYrQ-2US1hGNFVRZ0RiOU0,Financials for case study_2016.pdf,201601 - Financials for case study_2016.pdf,201601,2016-11-04,2016-04-05,True,True
0B85__gYrQ-2UWHpuQTY0TEhkdDA,Strengthfinder.xlsx,201611 - Strengthfinder.xlsx,201611,2016-11-04,2016-04-05,False,True
0B85__gYrQ-2USDU2NzdLLVUxM0k,sql_customer data model.accdb,201611 - sql_customer data model.accdb,201611,2016-11-04,2016-03-31,False,True
0B85__gYrQ-2UTUc3VnhWNVNBVnc,sql_customer data model_Backup.accdb,201611 - sql_customer data model_Backup.accdb,201611,2016-11-04,2016-03-31,False,True
0B85__gYrQ-2USktlbDFOek9sVEE,CA - Unit 4.sql,201611 - CA - Unit 4.sql,201611,2016-11-04,2016-03-30,False,True
0B85__gYrQ-2UXzlKWW1vcGtYSzA,CA - Unit 3.sql,201611 - CA - Unit 3.sql,201611,2016-11-04,2016-03-30,False,True
0B85__gYrQ-2Ub0s4akNuZXFvS28,CA - Unit 2.sql,201611 - CA - Unit 2.sql,201611,2016-11-04,2016-03-30,False,True
0B85__gYrQ-2UUktfUlVtZWRIS0U,CA - Unit 1.sql,201611 - CA - Unit 1.sql,201611,2016-11-04,2016-03-30,False,True
0B85__gYrQ-2UVDlJUXZZYXUyZk0,SQL RDBMS _ Codecademy.pdf,201611 - SQL RDBMS _ Codecademy.pdf,201611,2016-11-04,2016-03-29,False,True
0B85__gYrQ-2UdXJTVHZXdGw0TUE,Agile Bootcamp v1 5 - material (participants).pptx,201611 - Agile Bootcamp v1 5 - material (participants).pptx,201611,2016-11-04,2016-03-29,False,True
0B85__gYrQ-2UY0JPWTdzRDAyaWc,List of SQL commands _ Codecademy.pdf,201611 - List of SQL commands _ Codecademy.pdf,201611,2016-11-04,2016-03-29,False,True
0B85__gYrQ-2UUk90bWNlaUVZRVE,Francesco Cirillo-The Pomodoro Technique-Lulu.com (2009).pdf,200901 - Francesco Cirillo-The Pomodoro Technique-Lulu.com (2009).pdf,200901,2016-03-29,2016-03-28,True,True
0B85__gYrQ-2URWRfRE9qWjBnUFU,E. 3.3.pdf,201603 - E. 3.3.pdf,201603,2016-03-26,2016-03-26,False,False
